,State,DeathsFromPneumoniaAndInfluenza,Year,Week,Quarter,Month
775,AL,91.0,2015,8,1,2
776,AL,89.0,2015,9,1,2
777,AL,114.0,2015,10,1,3
778,AL,75.0,2015,11,1,3
779,AL,54.0,2015,12,1,3
780,AL,65.0,2015,13,1,3
781,AL,65.0,2015,14,2,4
782,AL,65.0,2015,15,2,4
783,AL,56.0,2015,16,2,4
784,AL,54.0,2015,17,2,4
785,AL,50.0,2015,18,2,5
786,AL,46.0,2015,19,2,5
787,AL,56.0,2015,20,2,5
788,AL,59.0,2015,21,2,5
789,AL,62.0,2015,22,2,5
790,AL,51.0,2015,23,2,6
791,AL,34.0,2015,24,2,6
792,AL,53.0,2015,25,2,6
793,AL,39.0,2015,26,2,6
794,AL,54.0,2015,27,3,7
795,AL,59.0,2015,28,3,7
796,AL,41.0,2015,29,3,7
797,AL,38.0,2015,30,3,7
798,AL,47.0,2015,31,3,8
799,AL,53.0,2015,32,3,8
800,AL,48.0,2015,33,3,8
801,AL,52.0,2015,34,3,8
802,AL,61.0,2015,35,3,8
803,AL,54.0,2015,36,3,9
804,AL,54.0,2015,37,3,9
805,AL,56.0,2015,38,3,9
806,AL,49.0,2015,39,3,9
807,AL,46.0,2015,40,4,10
808,AL,34.0,2015,41,4,10
809,AL,52.0,2015,42,4,10
810,AL,68.0,2015,43,4,10
811,AL,48.0,2015,44,4,10
812,AL,56.0,2015,45,4,11
813,AL,53.0,2015,46,4,11
814,AL,64.0,2015,47,4,11
815,AL,55.0,2015,48,4,11
816,AL,56.0,2015,49,4,12
817,AL,55.0,2015,50,4,12
818,AL,81.0,2015,51,4,12
819,AL,59.0,2015,52,4,12
820,AL,72.0,2016,1,1,1
821,AL,78.0,2016,2,1,1
822,AL,69.0,2016,3,1,1
823,AL,67.0,2016,4,1,1
824,AL,66.0,2016,5,1,1
825,AL,64.0,2016,6,1,2
826,AL,75.0,2016,7,1,2
827,AL,69.0,2016,8,1,2
828,AL,75.0,2016,9,1,2
829,AL,65.0,2016,10,1,3
830,AL,73.0,2016,11,1,3
831,AL,66.0,2016,12,1,3
832,AL,70.0,2016,13,1,3
833,AL,55.0,2016,14,2,4
834,AL,68.0,2016,15,2,4
835,AL,54.0,2016,16,2,4
836,AL,44.0,2016,17,2,4
837,AL,56.0,2016,18,2,4
838,AL,47.0,2016,19,2,5
839,AL,63.0,2016,20,2,5
840,AL,57.0,2016,21,2,5
841,AL,47.0,2016,22,2,5
842,AL,47.0,2016,23,2,6
843,AL,44.0,2016,24,2,6
844,AL,48.0,2016,25,2,6
845,AL,43.0,2016,26,2,6
846,AL,42.0,2016,27,3,7
847,AL,48.0,2016,28,3,7
848,AL,45.0,2016,29,3,7
849,AL,58.0,2016,30,3,7
850,AL,42.0,2016,31,3,7
851,AL,46.0,2016,32,3,8
852,AL,31.0,2016,33,3,8
853,AL,40.0,2016,34,3,8
854,AL,55.0,2016,35,3,8
855,AL,52.0,2016,36,3,9
856,AL,70.0,2016,37,3,9
857,AL,57.0,2016,38,3,9
858,AL,37.0,2016,39,3,9
859,AL,56.0,2016,40,4,10
860,AL,53.0,2016,41,4,10
861,AL,43.0,2016,42,4,10
862,AL,64.0,2016,43,4,10
863,AL,38.0,2016,44,4,10
864,AL,58.0,2016,45,4,11
865,AL,51.0,2016,46,4,11
866,AL,55.0,2016,47,4,11
867,AL,57.0,2016,48,4,11
868,AL,63.0,2016,49,4,12
869,AL,50.0,2016,50,4,12
870,AL,61.0,2016,51,4,12
871,AL,55.0,2016,52,4,12
872,AL,77.0,2017,1,1,1
873,AL,79.0,2017,2,1,1
874,AL,89.0,2017,3,1,1
875,AL,65.0,2017,4,1,1
876,AL,52.0,2017,5,1,1
877,AL,87.0,2017,6,1,2
878,AL,71.0,2017,7,1,2
879,AL,77.0,2017,8,1,2
880,AL,80.0,2017,9,1,2
881,AL,62.0,2017,10,1,3
882,AL,79.0,2017,11,1,3
883,AL,70.0,2017,12,1,3
884,AL,58.0,2017,13,1,3
885,AL,62.0,2017,14,2,4
886,AL,61.0,2017,15,2,4
887,AL,67.0,2017,16,2,4
888,AL,55.0,2017,17,2,4
889,AL,56.0,2017,18,2,4
890,AL,57.0,2017,19,2,5
891,AL,51.0,2017,20,2,5
892,AL,65.0,2017,21,2,5
893,AL,52.0,2017,22,2,5
894,AL,50.0,2017,23,2,6
895,AL,36.0,2017,24,2,6
896,AL,50.0,2017,25,2,6
897,AL,49.0,2017,26,2,6
898,AL,47.0,2017,27,3,7
899,AL,49.0,2017,28,3,7
900,AL,54.0,2017,29,3,7
901,AL,63.0,2017,30,3,7
902,AL,53.0,2017,31,3,7
903,AL,62.0,2017,32,3,8
904,AL,48.0,2017,33,3,8
905,AL,54.0,2017,34,3,8
906,AL,48.0,2017,35,3,8
907,AL,63.0,2017,36,3,9
908,AL,63.0,2017,37,3,9
909,AL,39.0,2017,38,3,9
910,AL,52.0,2017,39,3,9
911,AL,56.0,2017,40,4,9
912,AL,56.0,2017,41,4,10
913,AL,76.0,2017,42,4,10
914,AL,59.0,2017,43,4,10
915,AL,61.0,2017,44,4,10
916,AL,58.0,2017,45,4,11
917,AL,60.0,2017,46,4,11
918,AL,61.0,2017,47,4,11
919,AL,69.0,2017,48,4,11
920,AL,60.0,2017,49,4,12
921,AL,76.0,2017,50,4,12
922,AL,60.0,2017,51,4,12
923,AL,96.0,2017,52,4,12
924,AL,114.0,2018,1,1,1
925,AL,124.0,2018,2,1,1
926,AL,138.0,2018,3,1,1
927,AL,162.0,2018,4,1,1
928,AL,130.0,2018,5,1,2
929,AL,100.0,2018,6,1,2
930,AL,114.0,2018,7,1,2
931,AL,82.0,2018,8,1,2
932,AL,71.0,2018,9,1,3
933,AL,78.0,2018,10,1,3
934,AL,69.0,2018,11,1,3
935,AL,47.0,2018,12,1,3
936,AL,65.0,2018,13,1,3
937,AL,56.0,2018,14,2,4
938,AL,61.0,2018,15,2,4
939,AL,60.0,2018,16,2,4
940,AL,43.0,2018,17,2,4
941,AL,57.0,2018,18,2,5
942,AL,48.0,2018,19,2,5
943,AL,47.0,2018,20,2,5
944,AL,55.0,2018,21,2,5
945,AL,48.0,2018,22,2,6
946,AL,46.0,2018,23,2,6
947,AL,40.0,2018,24,2,6
948,AL,53.0,2018,25,2,6
949,AL,49.0,2018,26,2,6
950,AL,43.0,2018,27,3,7
951,AL,48.0,2018,28,3,7
952,AL,38.0,2018,29,3,7
953,AL,55.0,2018,30,3,7
954,AL,66.0,2018,31,3,8
955,AL,51.0,2018,32,3,8
956,AL,37.0,2018,33,3,8
957,AL,46.0,2018,34,3,8
958,AL,63.0,2018,35,3,9
959,AL,42.0,2018,36,3,9
960,AL,45.0,2018,37,3,9
961,AL,63.0,2018,38,3,9
962,AL,46.0,2018,39,3,9
963,AL,39.0,2018,40,4,10
964,AL,51.0,2018,41,4,10
965,AL,56.0,2018,42,4,10
966,AL,48.0,2018,43,4,10
967,AL,63.0,2018,44,4,11
968,AL,52.0,2018,45,4,11
969,AL,56.0,2018,46,4,11
970,AL,38.0,2018,47,4,11
971,AL,50.0,2018,48,4,12
972,AL,63.0,2018,49,4,12
973,AL,71.0,2018,50,4,12
974,AL,78.0,2018,51,4,12
975,AL,68.0,2018,52,4,12
976,AL,67.0,2019,1,1,1
977,AL,78.0,2019,2,1,1
978,AL,93.0,2019,3,1,1
979,AL,64.0,2019,4,1,1
980,AL,71.0,2019,5,1,2
981,AL,74.0,2019,6,1,2
982,AL,69.0,2019,7,1,2
983,AL,49.0,2019,8,1,2
984,AL,72.0,2019,9,1,3
985,AL,56.0,2019,10,1,3
986,AL,56.0,2019,11,1,3
987,AL,34.0,2019,12,1,3
988,AR,42.0,2009,40,4,10
989,AR,39.0,2009,41,4,10
990,AR,44.0,2009,42,4,10
991,AR,55.0,2009,43,4,10
992,AR,60.0,2009,44,4,10
993,AR,56.0,2009,45,4,11
994,AR,62.0,2009,46,4,11
995,AR,54.0,2009,47,4,11
996,AR,50.0,2009,48,4,11
997,AR,41.0,2009,49,4,12
998,AR,56.0,2009,50,4,12
999,AR,46.0,2009,51,4,12
1000,AR,62.0,2009,52,4,12
1001,AR,67.0,2010,1,1,1
1002,AR,64.0,2010,2,1,1
1003,AR,54.0,2010,3,1,1
1004,AR,57.0,2010,4,1,1
1005,AR,52.0,2010,5,1,1
1006,AR,66.0,2010,6,1,2
1007,AR,50.0,2010,7,1,2
1008,AR,60.0,2010,8,1,2
1009,AR,49.0,2010,9,1,2
1010,AR,53.0,2010,10,1,3
1011,AR,55.0,2010,11,1,3
1012,AR,45.0,2010,12,1,3
1013,AR,38.0,2010,13,1,3
1014,AR,43.0,2010,14,2,4
1015,AR,52.0,2010,15,2,4
1016,AR,36.0,2010,16,2,4
1017,AR,46.0,2010,17,2,4
1018,AR,35.0,2010,18,2,5
1019,AR,37.0,2010,19,2,5
1020,AR,53.0,2010,20,2,5
1021,AR,34.0,2010,21,2,5
1022,AR,43.0,2010,22,2,5
1023,AR,35.0,2010,23,2,6
1024,AR,51.0,2010,24,2,6
1025,AR,45.0,2010,25,2,6
1026,AR,32.0,2010,26,2,6
1027,AR,33.0,2010,27,3,7
1028,AR,31.0,2010,28,3,7
1029,AR,39.0,2010,29,3,7
1030,AR,45.0,2010,30,3,7
1031,AR,29.0,2010,31,3,7
1032,AR,33.0,2010,32,3,8
1033,AR,38.0,2010,33,3,8
1034,AR,36.0,2010,34,3,8
1035,AR,36.0,2010,35,3,8
1036,AR,45.0,2010,36,3,9
1037,AR,37.0,2010,37,3,9
1038,AR,42.0,2010,38,3,9
1039,AR,45.0,2010,39,3,9
1040,AR,41.0,2010,40,4,10
1041,AR,45.0,2010,41,4,10
1042,AR,41.0,2010,42,4,10
1043,AR,41.0,2010,43,4,10
1044,AR,38.0,2010,44,4,10
1045,AR,45.0,2010,45,4,11
1046,AR,39.0,2010,46,4,11
1047,AR,48.0,2010,47,4,11
1048,AR,45.0,2010,48,4,11
1049,AR,57.0,2010,49,4,12
1050,AR,59.0,2010,50,4,12
1051,AR,55.0,2010,51,4,12
1052,AR,58.0,2010,52,4,12
1053,AR,65.0,2011,1,1,1
1054,AR,48.0,2011,2,1,1
1055,AR,63.0,2011,3,1,1
1056,AR,64.0,2011,4,1,1
1057,AR,59.0,2011,5,1,1
1058,AR,60.0,2011,6,1,2
1059,AR,57.0,2011,7,1,2
1060,AR,61.0,2011,8,1,2
1061,AR,47.0,2011,9,1,2
1062,AR,56.0,2011,10,1,3
1063,AR,43.0,2011,11,1,3
1064,AR,55.0,2011,12,1,3
1065,AR,59.0,2011,13,1,3
1066,AR,42.0,2011,14,2,4
1067,AR,60.0,2011,15,2,4
1068,AR,43.0,2011,16,2,4
1069,AR,43.0,2011,17,2,4
1070,AR,49.0,2011,18,2,4
1071,AR,54.0,2011,19,2,5
1072,AR,41.0,2011,20,2,5
1073,AR,44.0,2011,21,2,5
1074,AR,46.0,2011,22,2,5
1075,AR,42.0,2011,23,2,6
1076,AR,40.0,2011,24,2,6
1077,AR,37.0,2011,25,2,6
1078,AR,46.0,2011,26,2,6
1079,AR,33.0,2011,27,3,7
1080,AR,27.0,2011,28,3,7
1081,AR,29.0,2011,29,3,7
1082,AR,32.0,2011,30,3,7
1083,AR,46.0,2011,31,3,7
1084,AR,44.0,2011,32,3,8
1085,AR,35.0,2011,33,3,8
1086,AR,38.0,2011,34,3,8
1087,AR,42.0,2011,35,3,8
1088,AR,29.0,2011,36,3,9
1089,AR,25.0,2011,37,3,9
1090,AR,44.0,2011,38,3,9
1091,AR,36.0,2011,39,3,9
1092,AR,54.0,2011,40,4,10
1093,AR,43.0,2011,41,4,10
1094,AR,39.0,2011,42,4,10
1095,AR,35.0,2011,43,4,10
1096,AR,28.0,2011,44,4,10
1097,AR,43.0,2011,45,4,11
1098,AR,48.0,2011,46,4,11
1099,AR,32.0,2011,47,4,11
1100,AR,48.0,2011,48,4,11
1101,AR,49.0,2011,49,4,12
1102,AR,50.0,2011,50,4,12
1103,AR,62.0,2011,51,4,12
1104,AR,37.0,2011,52,4,12
1105,AR,39.0,2012,1,1,1
1106,AR,57.0,2012,2,1,1
1107,AR,53.0,2012,3,1,1
1108,AR,51.0,2012,4,1,1
1109,AR,58.0,2012,5,1,1
1110,AR,49.0,2012,6,1,2
1111,AR,71.0,2012,7,1,2
1112,AR,59.0,2012,8,1,2
1113,AR,45.0,2012,9,1,2
1114,AR,50.0,2012,10,1,3
1115,AR,65.0,2012,11,1,3
1116,AR,64.0,2012,12,1,3
1117,AR,54.0,2012,13,1,3
1118,AR,41.0,2012,14,2,3
1119,AR,44.0,2012,15,2,4
1120,AR,35.0,2012,16,2,4
1121,AR,46.0,2012,17,2,4
1122,AR,45.0,2012,18,2,4
1123,AR,36.0,2012,19,2,5
1124,AR,31.0,2012,20,2,5
1125,AR,44.0,2012,21,2,5
1126,AR,36.0,2012,22,2,5
1127,AR,39.0,2012,23,2,6
1128,AR,32.0,2012,24,2,6
1129,AR,37.0,2012,25,2,6
1130,AR,35.0,2012,26,2,6
1131,AR,39.0,2012,27,3,6
1132,AR,34.0,2012,28,3,7
1133,AR,33.0,2012,29,3,7
1134,AR,41.0,2012,30,3,7
1135,AR,36.0,2012,31,3,7
1136,AR,37.0,2012,32,3,8
1137,AR,22.0,2012,33,3,8
1138,AR,41.0,2012,34,3,8
1139,AR,26.0,2012,35,3,8
1140,AR,37.0,2012,36,3,9
1141,AR,42.0,2012,37,3,9
1142,AR,41.0,2012,38,3,9
1143,AR,37.0,2012,39,3,9
1144,AR,39.0,2012,40,4,9
1145,AR,33.0,2012,41,4,10
1146,AR,40.0,2012,42,4,10
1147,AR,42.0,2012,43,4,10
1148,AR,43.0,2012,44,4,10
1149,AR,31.0,2012,45,4,11
1150,AR,43.0,2012,46,4,11
1151,AR,49.0,2012,47,4,11
1152,AR,43.0,2012,48,4,11
1153,AR,50.0,2012,49,4,12
1154,AR,39.0,2012,50,4,12
1155,AR,59.0,2012,51,4,12
1156,AR,63.0,2012,52,4,12
1157,AR,79.0,2013,1,1,1
1158,AR,77.0,2013,2,1,1
1159,AR,75.0,2013,3,1,1
1160,AR,108.0,2013,4,1,1
1161,AR,80.0,2013,5,1,2
1162,AR,73.0,2013,6,1,2
1163,AR,72.0,2013,7,1,2
1164,AR,68.0,2013,8,1,2
1165,AR,52.0,2013,9,1,3
1166,AR,53.0,2013,10,1,3
1167,AR,66.0,2013,11,1,3
1168,AR,49.0,2013,12,1,3
1169,AR,62.0,2013,13,1,3
1170,AR,49.0,2013,14,2,4
1171,AR,47.0,2013,15,2,4
1172,AR,54.0,2013,16,2,4
1173,AR,56.0,2013,17,2,4
1174,AR,40.0,2013,18,2,5
1175,AR,39.0,2013,19,2,5
1176,AR,53.0,2013,20,2,5
1177,AR,58.0,2013,21,2,5
1178,AR,41.0,2013,22,2,6
1179,AR,47.0,2013,23,2,6
1180,AR,47.0,2013,24,2,6
1181,AR,36.0,2013,25,2,6
1182,AR,42.0,2013,26,2,6
1183,AR,41.0,2013,27,3,7
1184,AR,38.0,2013,28,3,7
1185,AR,46.0,2013,29,3,7
1186,AR,41.0,2013,30,3,7
1187,AR,35.0,2013,31,3,8
1188,AR,38.0,2013,32,3,8
1189,AR,29.0,2013,33,3,8
1190,AR,38.0,2013,34,3,8
1191,AR,35.0,2013,35,3,8
1192,AR,36.0,2013,36,3,9
1193,AR,30.0,2013,37,3,9
1194,AR,34.0,2013,38,3,9
1195,AR,33.0,2013,39,3,9
1196,AR,40.0,2013,40,4,10
1197,AR,35.0,2013,41,4,10
1198,AR,30.0,2013,42,4,10
1199,AR,34.0,2013,43,4,10
1200,AR,57.0,2013,44,4,11
1201,AR,41.0,2013,45,4,11
1202,AR,51.0,2013,46,4,11
1203,AR,47.0,2013,47,4,11
1204,AR,40.0,2013,48,4,11
1205,AR,44.0,2013,49,4,12
1206,AR,40.0,2013,50,4,12
1207,AR,61.0,2013,51,4,12
1208,AR,51.0,2013,52,4,12
1209,AR,56.0,2014,1,1,1
1210,AR,61.0,2014,2,1,1
1211,AR,74.0,2014,3,1,1
1212,AR,74.0,2014,4,1,1
1213,AR,63.0,2014,5,1,2
1214,AR,62.0,2014,6,1,2
1215,AR,59.0,2014,7,1,2
1216,AR,52.0,2014,8,1,2
1217,AR,59.0,2014,9,1,3
1218,AR,55.0,2014,10,1,3
1219,AR,63.0,2014,11,1,3
1220,AR,48.0,2014,12,1,3
1221,AR,51.0,2014,13,1,3
1222,AR,55.0,2014,14,2,4
1223,AR,49.0,2014,15,2,4
1224,AR,48.0,2014,16,2,4
1225,AR,35.0,2014,17,2,4
1226,AR,33.0,2014,18,2,5
1227,AR,37.0,2014,19,2,5
1228,AR,26.0,2014,20,2,5
1229,AR,44.0,2014,21,2,5
1230,AR,35.0,2014,22,2,5
1231,AR,33.0,2014,23,2,6
1232,AR,39.0,2014,24,2,6
1233,AR,48.0,2014,25,2,6
1234,AR,43.0,2014,26,2,6
1235,AR,46.0,2014,27,3,7
1236,AR,43.0,2014,28,3,7
1237,AR,43.0,2014,29,3,7
1238,AR,47.0,2014,30,3,7
1239,AR,39.0,2014,31,3,8
1240,AR,35.0,2014,32,3,8
1241,AR,35.0,2014,33,3,8
1242,AR,38.0,2014,34,3,8
1243,AR,41.0,2014,35,3,8
1244,AR,29.0,2014,36,3,9
1245,AR,44.0,2014,37,3,9
1246,AR,34.0,2014,38,3,9
1247,AR,44.0,2014,39,3,9
1248,AR,28.0,2014,40,4,10
1249,AR,35.0,2014,41,4,10
1250,AR,29.0,2014,42,4,10
1251,AR,51.0,2014,43,4,10
1252,AR,30.0,2014,44,4,11
1253,AR,43.0,2014,45,4,11
1254,AR,38.0,2014,46,4,11
1255,AR,38.0,2014,47,4,11
1256,AR,41.0,2014,48,4,11
1257,AR,42.0,2014,49,4,12
1258,AR,45.0,2014,50,4,12
1259,AR,61.0,2014,51,4,12
1260,AR,63.0,2014,52,4,12
1261,AR,53.0,2014,53,4,1
1262,AR,99.0,2015,1,1,1
1263,AR,72.0,2015,2,1,1
1264,AR,66.0,2015,3,1,1
1265,AR,63.0,2015,4,1,1
1266,AR,75.0,2015,5,1,1
1267,AR,62.0,2015,6,1,2
1268,AR,58.0,2015,7,1,2
1269,AR,68.0,2015,8,1,2
1270,AR,51.0,2015,9,1,2
1271,AR,53.0,2015,10,1,3
1272,AR,50.0,2015,11,1,3
1273,AR,43.0,2015,12,1,3
1274,AR,40.0,2015,13,1,3
1275,AR,38.0,2015,14,2,4
1276,AR,46.0,2015,15,2,4
1277,AR,31.0,2015,16,2,4
1278,AR,51.0,2015,17,2,4
1279,AR,45.0,2015,18,2,5
1280,AR,40.0,2015,19,2,5
1281,AR,50.0,2015,20,2,5
1282,AR,53.0,2015,21,2,5
1283,AR,44.0,2015,22,2,5
1284,AR,35.0,2015,23,2,6
1285,AR,57.0,2015,24,2,6
1286,AR,46.0,2015,25,2,6
1287,AR,37.0,2015,26,2,6
1288,AR,42.0,2015,27,3,7
1289,AR,39.0,2015,28,3,7
1290,AR,47.0,2015,29,3,7
1291,AR,28.0,2015,30,3,7
1292,AR,37.0,2015,31,3,8
1293,AR,42.0,2015,32,3,8
1294,AR,43.0,2015,33,3,8
1295,AR,40.0,2015,34,3,8
1296,AR,36.0,2015,35,3,8
1297,AR,36.0,2015,36,3,9
1298,AR,38.0,2015,37,3,9
1299,AR,41.0,2015,38,3,9
1300,AR,32.0,2015,39,3,9
1301,AR,25.0,2015,40,4,10
1302,AR,54.0,2015,41,4,10
1303,AR,52.0,2015,42,4,10
1304,AR,45.0,2015,43,4,10
1305,AR,36.0,2015,44,4,10
1306,AR,35.0,2015,45,4,11
1307,AR,38.0,2015,46,4,11
1308,AR,48.0,2015,47,4,11
1309,AR,41.0,2015,48,4,11
1310,AR,43.0,2015,49,4,12
1311,AR,58.0,2015,50,4,12
1312,AR,48.0,2015,51,4,12
1313,AR,45.0,2015,52,4,12
1314,AR,48.0,2016,1,1,1
1315,AR,60.0,2016,2,1,1
1316,AR,55.0,2016,3,1,1
1317,AR,55.0,2016,4,1,1
1318,AR,55.0,2016,5,1,1
1319,AR,56.0,2016,6,1,2
1320,AR,47.0,2016,7,1,2
1321,AR,49.0,2016,8,1,2
1322,AR,50.0,2016,9,1,2
1323,AR,48.0,2016,10,1,3
1324,AR,44.0,2016,11,1,3
1325,AR,48.0,2016,12,1,3
1326,AR,49.0,2016,13,1,3
1327,AR,57.0,2016,14,2,4
1328,AR,52.0,2016,15,2,4
1329,AR,59.0,2016,16,2,4
1330,AR,39.0,2016,17,2,4
1331,AR,44.0,2016,18,2,4
1332,AR,49.0,2016,19,2,5
1333,AR,40.0,2016,20,2,5
1334,AR,36.0,2016,21,2,5
1335,AR,38.0,2016,22,2,5
1336,AR,53.0,2016,23,2,6
1337,AR,40.0,2016,24,2,6
1338,AR,37.0,2016,25,2,6
1339,AR,41.0,2016,26,2,6
1340,AR,35.0,2016,27,3,7
1341,AR,49.0,2016,28,3,7
1342,AR,39.0,2016,29,3,7
1343,AR,40.0,2016,30,3,7
1344,AR,39.0,2016,31,3,7
1345,AR,30.0,2016,32,3,8
1346,AR,38.0,2016,33,3,8
1347,AR,30.0,2016,34,3,8
1348,AR,43.0,2016,35,3,8
1349,AR,43.0,2016,36,3,9
1350,AR,38.0,2016,37,3,9
1351,AR,37.0,2016,38,3,9
1352,AR,52.0,2016,39,3,9
1353,AR,45.0,2016,40,4,10
1354,AR,48.0,2016,41,4,10
1355,AR,44.0,2016,42,4,10
1356,AR,49.0,2016,43,4,10
1357,AR,36.0,2016,44,4,10
1358,AR,53.0,2016,45,4,11
1359,AR,34.0,2016,46,4,11
1360,AR,46.0,2016,47,4,11
1361,AR,50.0,2016,48,4,11
1362,AR,50.0,2016,49,4,12
1363,AR,54.0,2016,50,4,12
1364,AR,53.0,2016,51,4,12
1365,AR,64.0,2016,52,4,12
1366,AR,69.0,2017,1,1,1
1367,AR,50.0,2017,2,1,1
1368,AR,58.0,2017,3,1,1
1369,AR,39.0,2017,4,1,1
1370,AR,58.0,2017,5,1,1
1371,AR,67.0,2017,6,1,2
1372,AR,65.0,2017,7,1,2
1373,AR,62.0,2017,8,1,2
1374,AR,63.0,2017,9,1,2
1375,AR,66.0,2017,10,1,3
1376,AR,52.0,2017,11,1,3
1377,AR,52.0,2017,12,1,3
1378,AR,39.0,2017,13,1,3
1379,AR,58.0,2017,14,2,4
1380,AR,45.0,2017,15,2,4
1381,AR,31.0,2017,16,2,4
1382,AR,47.0,2017,17,2,4
1383,AR,40.0,2017,18,2,4
1384,AR,34.0,2017,19,2,5
1385,AR,44.0,2017,20,2,5
1386,AR,34.0,2017,21,2,5
1387,AR,49.0,2017,22,2,5
1388,AR,43.0,2017,23,2,6
1389,AR,40.0,2017,24,2,6
1390,AR,50.0,2017,25,2,6
1391,AR,33.0,2017,26,2,6
1392,AR,43.0,2017,27,3,7
1393,AR,45.0,2017,28,3,7
1394,AR,30.0,2017,29,3,7
1395,AR,49.0,2017,30,3,7
1396,AR,25.0,2017,31,3,7
1397,AR,33.0,2017,32,3,8
1398,AR,48.0,2017,33,3,8
1399,AR,29.0,2017,34,3,8
1400,AR,42.0,2017,35,3,8
1401,AR,39.0,2017,36,3,9
1402,AR,48.0,2017,37,3,9
1403,AR,51.0,2017,38,3,9
1404,AR,43.0,2017,39,3,9
1405,AR,35.0,2017,40,4,9
1406,AR,27.0,2017,41,4,10
1407,AR,32.0,2017,42,4,10
1408,AR,42.0,2017,43,4,10
1409,AR,35.0,2017,44,4,10
1410,AR,49.0,2017,45,4,11
1411,AR,53.0,2017,46,4,11
1412,AR,45.0,2017,47,4,11
1413,AR,47.0,2017,48,4,11
1414,AR,67.0,2017,49,4,12
1415,AR,55.0,2017,50,4,12
1416,AR,73.0,2017,51,4,12
1417,AR,79.0,2017,52,4,12
1418,AR,93.0,2018,1,1,1
1419,AR,105.0,2018,2,1,1
1420,AR,103.0,2018,3,1,1
1421,AR,108.0,2018,4,1,1
1422,AR,79.0,2018,5,1,2
1423,AR,81.0,2018,6,1,2
1424,AR,83.0,2018,7,1,2
1425,AR,83.0,2018,8,1,2
1426,AR,62.0,2018,9,1,3
1427,AR,63.0,2018,10,1,3
1428,AR,40.0,2018,11,1,3
1429,AR,50.0,2018,12,1,3
1430,AR,39.0,2018,13,1,3
1431,AR,55.0,2018,14,2,4
1432,AR,47.0,2018,15,2,4
1433,AR,37.0,2018,16,2,4
1434,AR,40.0,2018,17,2,4
1435,AR,44.0,2018,18,2,5
1436,AR,55.0,2018,19,2,5
1437,AR,47.0,2018,20,2,5
1438,AR,32.0,2018,21,2,5
1439,AR,39.0,2018,22,2,6
1440,AR,25.0,2018,23,2,6
1441,AR,38.0,2018,24,2,6
1442,AR,40.0,2018,25,2,6
1443,AR,35.0,2018,26,2,6
1444,AR,27.0,2018,27,3,7
1445,AR,42.0,2018,28,3,7
1446,AR,34.0,2018,29,3,7
1447,AR,31.0,2018,30,3,7
1448,AR,40.0,2018,31,3,8
1449,AR,29.0,2018,32,3,8
1450,AR,30.0,2018,33,3,8
1451,AR,42.0,2018,34,3,8
1452,AR,35.0,2018,35,3,9
1453,AR,38.0,2018,36,3,9
1454,AR,47.0,2018,37,3,9
1455,AR,27.0,2018,38,3,9
1456,AR,33.0,2018,39,3,9
1457,AR,44.0,2018,40,4,10
1458,AR,30.0,2018,41,4,10
1459,AR,39.0,2018,42,4,10
1460,AR,48.0,2018,43,4,10
1461,AR,38.0,2018,44,4,11
1462,AR,33.0,2018,45,4,11
1463,AR,51.0,2018,46,4,11
1464,AR,55.0,2018,47,4,11
1465,AR,39.0,2018,48,4,12
1466,AR,31.0,2018,49,4,12
1467,AR,41.0,2018,50,4,12
1468,AR,43.0,2018,51,4,12
1469,AR,36.0,2018,52,4,12
1470,AR,53.0,2019,1,1,1
1471,AR,51.0,2019,2,1,1
1472,AR,45.0,2019,3,1,1
1473,AR,55.0,2019,4,1,1
1474,AR,42.0,2019,5,1,2
1475,AR,49.0,2019,6,1,2
1476,AR,52.0,2019,7,1,2
1477,AR,69.0,2019,8,1,2
1478,AR,66.0,2019,9,1,3
1479,AR,52.0,2019,10,1,3
1480,AR,41.0,2019,11,1,3
1481,AR,31.0,2019,12,1,3
1482,AZ,64.0,2009,40,4,10
1483,AZ,61.0,2009,41,4,10
1484,AZ,78.0,2009,42,4,10
1485,AZ,79.0,2009,43,4,10
1486,AZ,79.0,2009,44,4,10
1487,AZ,63.0,2009,45,4,11
1488,AZ,58.0,2009,46,4,11
1489,AZ,45.0,2009,47,4,11
1490,AZ,60.0,2009,48,4,11
1491,AZ,50.0,2009,49,4,12
1492,AZ,62.0,2009,50,4,12
1493,AZ,52.0,2009,51,4,12
1494,AZ,65.0,2009,52,4,12
1495,AZ,69.0,2010,1,1,1
1496,AZ,67.0,2010,2,1,1
1497,AZ,70.0,2010,3,1,1
1498,AZ,64.0,2010,4,1,1
1499,AZ,54.0,2010,5,1,1
1500,AZ,52.0,2010,6,1,2
1501,AZ,65.0,2010,7,1,2
1502,AZ,62.0,2010,8,1,2
1503,AZ,65.0,2010,9,1,2
1504,AZ,67.0,2010,10,1,3
1505,AZ,68.0,2010,11,1,3
1506,AZ,68.0,2010,12,1,3
1507,AZ,67.0,2010,13,1,3
1508,AZ,73.0,2010,14,2,4
1509,AZ,64.0,2010,15,2,4
1510,AZ,57.0,2010,16,2,4
1511,AZ,53.0,2010,17,2,4
1512,AZ,58.0,2010,18,2,5
1513,AZ,65.0,2010,19,2,5
1514,AZ,46.0,2010,20,2,5
1515,AZ,46.0,2010,21,2,5
1516,AZ,50.0,2010,22,2,5
1517,AZ,43.0,2010,23,2,6
1518,AZ,46.0,2010,24,2,6
