State,DeathsFromPneumoniaAndInfluenza,Year,Week,Quarter
WA,101.0,2013,10,1
WA,99.0,2013,11,1
WA,106.0,2013,12,1
WA,81.0,2013,13,1
WA,94.0,2013,14,2
WA,93.0,2013,15,2
WA,90.0,2013,16,2
WA,67.0,2013,17,2
WA,65.0,2013,18,2
WA,66.0,2013,19,2
WA,65.0,2013,20,2
WA,75.0,2013,21,2
WA,65.0,2013,22,2
WA,87.0,2013,23,2
WA,56.0,2013,24,2
WA,58.0,2013,25,2
WA,61.0,2013,26,2
WA,58.0,2013,27,3
WA,60.0,2013,28,3
WA,66.0,2013,29,3
WA,56.0,2013,30,3
WA,56.0,2013,31,3
WA,59.0,2013,32,3
WA,56.0,2013,33,3
WA,48.0,2013,34,3
WA,53.0,2013,35,3
WA,50.0,2013,36,3
WA,56.0,2013,37,3
WA,52.0,2013,38,3
WA,40.0,2013,39,3
WA,76.0,2013,40,4
WA,72.0,2013,41,4
WA,73.0,2013,42,4
WA,76.0,2013,43,4
WA,67.0,2013,44,4
WA,77.0,2013,45,4
WA,53.0,2013,46,4
WA,86.0,2013,47,4
WA,75.0,2013,48,4
WA,67.0,2013,49,4
WA,72.0,2013,50,4
WA,71.0,2013,51,4
WA,90.0,2013,52,4
WA,105.0,2014,1,1
WA,115.0,2014,2,1
WA,102.0,2014,3,1
WA,98.0,2014,4,1
WA,98.0,2014,5,1
WA,78.0,2014,6,1
WA,87.0,2014,7,1
WA,95.0,2014,8,1
WA,77.0,2014,9,1
WA,93.0,2014,10,1
WA,68.0,2014,11,1
WA,81.0,2014,12,1
WA,62.0,2014,13,1
WA,64.0,2014,14,2
WA,69.0,2014,15,2
WA,67.0,2014,16,2
WA,68.0,2014,17,2
WA,69.0,2014,18,2
WA,68.0,2014,19,2
WA,67.0,2014,20,2
WA,57.0,2014,21,2
WA,61.0,2014,22,2
WA,71.0,2014,23,2
WA,63.0,2014,24,2
WA,63.0,2014,25,2
WA,59.0,2014,26,2
WA,73.0,2014,27,3
WA,48.0,2014,28,3
WA,50.0,2014,29,3
WA,56.0,2014,30,3
WA,66.0,2014,31,3
WA,45.0,2014,32,3
WA,55.0,2014,33,3
WA,60.0,2014,34,3
WA,62.0,2014,35,3
WA,40.0,2014,36,3
WA,40.0,2014,37,3
WA,58.0,2014,38,3
WA,55.0,2014,39,3
WA,56.0,2014,40,4
WA,66.0,2014,41,4
WA,78.0,2014,42,4
WA,56.0,2014,43,4
WA,69.0,2014,44,4
WA,54.0,2014,45,4
WA,81.0,2014,46,4
WA,80.0,2014,47,4
WA,80.0,2014,48,4
WA,81.0,2014,49,4
WA,69.0,2014,50,4
WA,88.0,2014,51,4
WA,100.0,2014,52,4
WA,100.0,2014,53,4
WA,136.0,2015,1,1
WA,163.0,2015,2,1
WA,129.0,2015,3,1
WA,125.0,2015,4,1
WA,104.0,2015,5,1
WA,114.0,2015,6,1
WA,93.0,2015,7,1
WA,83.0,2015,8,1
WA,87.0,2015,9,1
WA,84.0,2015,10,1
WA,90.0,2015,11,1
WA,101.0,2015,12,1
WA,53.0,2015,13,1
WA,82.0,2015,14,2
WA,74.0,2015,15,2
WA,73.0,2015,16,2
WA,73.0,2015,17,2
WA,85.0,2015,18,2
WA,85.0,2015,19,2
WA,83.0,2015,20,2
WA,56.0,2015,21,2
WA,84.0,2015,22,2
WA,67.0,2015,23,2
WA,60.0,2015,24,2
WA,53.0,2015,25,2
WA,66.0,2015,26,2
WA,56.0,2015,27,3
WA,59.0,2015,28,3
WA,70.0,2015,29,3
WA,59.0,2015,30,3
WA,59.0,2015,31,3
WA,38.0,2015,32,3
WA,58.0,2015,33,3
WA,57.0,2015,34,3
WA,54.0,2015,35,3
WA,60.0,2015,36,3
WA,67.0,2015,37,3
WA,56.0,2015,38,3
WA,69.0,2015,39,3
WA,61.0,2015,40,4
WA,70.0,2015,41,4
WA,70.0,2015,42,4
WA,69.0,2015,43,4
WA,78.0,2015,44,4
WA,76.0,2015,45,4
WA,59.0,2015,46,4
WA,52.0,2015,47,4
WA,87.0,2015,48,4
WA,74.0,2015,49,4
WA,68.0,2015,50,4
WA,86.0,2015,51,4
WA,80.0,2015,52,4
WA,82.0,2016,1,1
WA,75.0,2016,2,1
WA,74.0,2016,3,1
WA,78.0,2016,4,1
WA,60.0,2016,5,1
WA,73.0,2016,6,1
WA,69.0,2016,7,1
WA,101.0,2016,8,1
WA,84.0,2016,9,1
WA,93.0,2016,10,1
WA,71.0,2016,11,1
WA,96.0,2016,12,1
WA,94.0,2016,13,1
WA,97.0,2016,14,2
WA,105.0,2016,15,2
WA,92.0,2016,16,2
WA,78.0,2016,17,2
WA,74.0,2016,18,2
WA,62.0,2016,19,2
WA,65.0,2016,20,2
WA,68.0,2016,21,2
WA,67.0,2016,22,2
WA,63.0,2016,23,2
WA,47.0,2016,24,2
WA,65.0,2016,25,2
WA,60.0,2016,26,2
WA,52.0,2016,27,3
WA,59.0,2016,28,3
WA,52.0,2016,29,3
WA,65.0,2016,30,3
WA,52.0,2016,31,3
WA,59.0,2016,32,3
WA,59.0,2016,33,3
WA,61.0,2016,34,3
WA,52.0,2016,35,3
WA,54.0,2016,36,3
WA,59.0,2016,37,3
WA,50.0,2016,38,3
WA,49.0,2016,39,3
WA,59.0,2016,40,4
WA,60.0,2016,41,4
WA,61.0,2016,42,4
WA,53.0,2016,43,4
WA,59.0,2016,44,4
WA,58.0,2016,45,4
WA,64.0,2016,46,4
WA,65.0,2016,47,4
WA,56.0,2016,48,4
WA,79.0,2016,49,4
WA,83.0,2016,50,4
WA,84.0,2016,51,4
WA,122.0,2016,52,4
WA,130.0,2017,1,1
WA,159.0,2017,2,1
WA,168.0,2017,3,1
WA,165.0,2017,4,1
WA,165.0,2017,5,1
WA,128.0,2017,6,1
WA,125.0,2017,7,1
WA,105.0,2017,8,1
WA,90.0,2017,9,1
WA,101.0,2017,10,1
WA,77.0,2017,11,1
WA,100.0,2017,12,1
WA,61.0,2017,13,1
WA,65.0,2017,14,2
WA,78.0,2017,15,2
WA,76.0,2017,16,2
WA,74.0,2017,17,2
WA,66.0,2017,18,2
WA,59.0,2017,19,2
WA,69.0,2017,20,2
WA,70.0,2017,21,2
WA,61.0,2017,22,2
WA,68.0,2017,23,2
WA,39.0,2017,24,2
WA,49.0,2017,25,2
WA,55.0,2017,26,2
WA,49.0,2017,27,3
WA,64.0,2017,28,3
WA,44.0,2017,29,3
WA,71.0,2017,30,3
WA,47.0,2017,31,3
WA,47.0,2017,32,3
WA,41.0,2017,33,3
WA,61.0,2017,34,3
WA,44.0,2017,35,3
WA,48.0,2017,36,3
WA,46.0,2017,37,3
WA,63.0,2017,38,3
WA,56.0,2017,39,3
WA,51.0,2017,40,4
WA,64.0,2017,41,4
WA,53.0,2017,42,4
WA,60.0,2017,43,4
WA,72.0,2017,44,4
WA,63.0,2017,45,4
WA,65.0,2017,46,4
WA,50.0,2017,47,4
WA,65.0,2017,48,4
WA,63.0,2017,49,4
WA,70.0,2017,50,4
WA,75.0,2017,51,4
WA,106.0,2017,52,4
WA,99.0,2018,1,1
WA,121.0,2018,2,1
WA,133.0,2018,3,1
WA,127.0,2018,4,1
WA,111.0,2018,5,1
WA,111.0,2018,6,1
WA,98.0,2018,7,1
WA,98.0,2018,8,1
WA,91.0,2018,9,1
WA,95.0,2018,10,1
WA,90.0,2018,11,1
WA,92.0,2018,12,1
WA,81.0,2018,13,1
WA,103.0,2018,14,2
WA,76.0,2018,15,2
WA,69.0,2018,16,2
WA,62.0,2018,17,2
WA,61.0,2018,18,2
WA,60.0,2018,19,2
WA,68.0,2018,20,2
WA,51.0,2018,21,2
WA,48.0,2018,22,2
WA,53.0,2018,23,2
WA,58.0,2018,24,2
WA,55.0,2018,25,2
WA,47.0,2018,26,2
WA,54.0,2018,27,3
WA,56.0,2018,28,3
WA,44.0,2018,29,3
WA,45.0,2018,30,3
WA,33.0,2018,31,3
WA,42.0,2018,32,3
WA,48.0,2018,33,3
WA,47.0,2018,34,3
WA,48.0,2018,35,3
WA,54.0,2018,36,3
WA,40.0,2018,37,3
WA,51.0,2018,38,3
WA,41.0,2018,39,3
WA,58.0,2018,40,4
WA,67.0,2018,41,4
WA,57.0,2018,42,4
WA,69.0,2018,43,4
WA,65.0,2018,44,4
WA,63.0,2018,45,4
WA,74.0,2018,46,4
WA,43.0,2018,47,4
WA,53.0,2018,48,4
WA,62.0,2018,49,4
WA,72.0,2018,50,4
WA,62.0,2018,51,4
WA,68.0,2018,52,4
WA,73.0,2019,1,1
WA,79.0,2019,2,1
WA,80.0,2019,3,1
WA,66.0,2019,4,1
WA,72.0,2019,5,1
WA,77.0,2019,6,1
WA,106.0,2019,7,1
WA,90.0,2019,8,1
WA,97.0,2019,9,1
WA,85.0,2019,10,1
WA,90.0,2019,11,1
WA,94.0,2019,12,1
WI,62.0,2009,40,4
WI,78.0,2009,41,4
WI,82.0,2009,42,4
WI,70.0,2009,43,4
WI,75.0,2009,44,4
WI,71.0,2009,45,4
WI,77.0,2009,46,4
WI,71.0,2009,47,4
WI,64.0,2009,48,4
WI,68.0,2009,49,4
WI,75.0,2009,50,4
WI,78.0,2009,51,4
WI,75.0,2009,52,4
WI,72.0,2010,1,1
WI,75.0,2010,2,1
WI,63.0,2010,3,1
WI,65.0,2010,4,1
WI,78.0,2010,5,1
WI,66.0,2010,6,1
WI,71.0,2010,7,1
WI,70.0,2010,8,1
WI,82.0,2010,9,1
WI,67.0,2010,10,1
WI,78.0,2010,11,1
WI,69.0,2010,12,1
WI,69.0,2010,13,1
WI,59.0,2010,14,2
WI,74.0,2010,15,2
WI,58.0,2010,16,2
WI,60.0,2010,17,2
WI,52.0,2010,18,2
WI,73.0,2010,19,2
WI,54.0,2010,20,2
WI,62.0,2010,21,2
WI,59.0,2010,22,2
WI,61.0,2010,23,2
WI,55.0,2010,24,2
WI,44.0,2010,25,2
WI,49.0,2010,26,2
WI,55.0,2010,27,3
WI,63.0,2010,28,3
WI,58.0,2010,29,3
WI,47.0,2010,30,3
WI,69.0,2010,31,3
WI,57.0,2010,32,3
WI,37.0,2010,33,3
WI,48.0,2010,34,3
WI,66.0,2010,35,3
WI,65.0,2010,36,3
WI,55.0,2010,37,3
WI,55.0,2010,38,3
WI,57.0,2010,39,3
WI,66.0,2010,40,4
WI,73.0,2010,41,4
WI,54.0,2010,42,4
WI,59.0,2010,43,4
WI,70.0,2010,44,4
WI,52.0,2010,45,4
WI,75.0,2010,46,4
WI,71.0,2010,47,4
WI,74.0,2010,48,4
WI,69.0,2010,49,4
WI,88.0,2010,50,4
WI,78.0,2010,51,4
WI,73.0,2010,52,4
WI,81.0,2011,1,1
WI,84.0,2011,2,1
WI,87.0,2011,3,1
WI,83.0,2011,4,1
WI,70.0,2011,5,1
WI,65.0,2011,6,1
WI,87.0,2011,7,1
WI,80.0,2011,8,1
WI,95.0,2011,9,1
WI,73.0,2011,10,1
WI,71.0,2011,11,1
WI,67.0,2011,12,1
WI,84.0,2011,13,1
WI,68.0,2011,14,2
WI,78.0,2011,15,2
WI,78.0,2011,16,2
WI,74.0,2011,17,2
WI,80.0,2011,18,2
WI,68.0,2011,19,2
WI,73.0,2011,20,2
WI,64.0,2011,21,2
WI,62.0,2011,22,2
WI,49.0,2011,23,2
WI,55.0,2011,24,2
WI,62.0,2011,25,2
WI,58.0,2011,26,2
WI,54.0,2011,27,3
WI,54.0,2011,28,3
WI,65.0,2011,29,3
WI,47.0,2011,30,3
WI,50.0,2011,31,3
WI,58.0,2011,32,3
WI,63.0,2011,33,3
WI,61.0,2011,34,3
WI,62.0,2011,35,3
WI,49.0,2011,36,3
WI,49.0,2011,37,3
WI,55.0,2011,38,3
WI,61.0,2011,39,3
WI,62.0,2011,40,4
WI,60.0,2011,41,4
WI,68.0,2011,42,4
WI,69.0,2011,43,4
WI,66.0,2011,44,4
WI,51.0,2011,45,4
WI,65.0,2011,46,4
WI,56.0,2011,47,4
WI,63.0,2011,48,4
WI,39.0,2011,49,4
WI,73.0,2011,50,4
WI,67.0,2011,51,4
WI,65.0,2011,52,4
WI,63.0,2012,1,1
WI,92.0,2012,2,1
WI,80.0,2012,3,1
WI,78.0,2012,4,1
WI,85.0,2012,5,1
WI,64.0,2012,6,1
WI,73.0,2012,7,1
WI,73.0,2012,8,1
WI,58.0,2012,9,1
WI,70.0,2012,10,1
WI,88.0,2012,11,1
WI,80.0,2012,12,1
WI,73.0,2012,13,1
WI,74.0,2012,14,2
WI,70.0,2012,15,2
WI,79.0,2012,16,2
WI,60.0,2012,17,2
WI,52.0,2012,18,2
WI,51.0,2012,19,2
WI,61.0,2012,20,2
WI,52.0,2012,21,2
WI,49.0,2012,22,2
WI,50.0,2012,23,2
WI,62.0,2012,24,2
WI,67.0,2012,25,2
WI,52.0,2012,26,2
WI,54.0,2012,27,3
WI,60.0,2012,28,3
WI,42.0,2012,29,3
WI,60.0,2012,30,3
WI,61.0,2012,31,3
WI,44.0,2012,32,3
WI,45.0,2012,33,3
WI,62.0,2012,34,3
WI,56.0,2012,35,3
WI,57.0,2012,36,3
WI,53.0,2012,37,3
WI,51.0,2012,38,3
WI,59.0,2012,39,3
WI,64.0,2012,40,4
WI,58.0,2012,41,4
WI,60.0,2012,42,4
WI,57.0,2012,43,4
WI,70.0,2012,44,4
WI,51.0,2012,45,4
WI,57.0,2012,46,4
WI,66.0,2012,47,4
WI,70.0,2012,48,4
WI,62.0,2012,49,4
WI,73.0,2012,50,4
WI,62.0,2012,51,4
WI,112.0,2012,52,4
WI,107.0,2013,1,1
WI,140.0,2013,2,1
WI,127.0,2013,3,1
WI,129.0,2013,4,1
WI,107.0,2013,5,1
WI,91.0,2013,6,1
WI,89.0,2013,7,1
WI,77.0,2013,8,1
WI,72.0,2013,9,1
WI,70.0,2013,10,1
WI,93.0,2013,11,1
WI,78.0,2013,12,1
WI,72.0,2013,13,1
WI,88.0,2013,14,2
WI,62.0,2013,15,2
WI,57.0,2013,16,2
WI,71.0,2013,17,2
WI,71.0,2013,18,2
WI,70.0,2013,19,2
WI,65.0,2013,20,2
WI,61.0,2013,21,2
WI,58.0,2013,22,2
WI,55.0,2013,23,2
WI,60.0,2013,24,2
WI,69.0,2013,25,2
WI,60.0,2013,26,2
WI,47.0,2013,27,3
WI,57.0,2013,28,3
WI,44.0,2013,29,3
WI,57.0,2013,30,3
WI,38.0,2013,31,3
WI,35.0,2013,32,3
WI,51.0,2013,33,3
WI,50.0,2013,34,3
WI,66.0,2013,35,3
WI,47.0,2013,36,3
WI,56.0,2013,37,3
WI,47.0,2013,38,3
WI,60.0,2013,39,3
WI,59.0,2013,40,4
WI,61.0,2013,41,4
WI,53.0,2013,42,4
WI,51.0,2013,43,4
WI,62.0,2013,44,4
WI,64.0,2013,45,4
WI,61.0,2013,46,4
WI,57.0,2013,47,4
WI,60.0,2013,48,4
WI,56.0,2013,49,4
WI,63.0,2013,50,4
WI,75.0,2013,51,4
WI,79.0,2013,52,4
WI,107.0,2014,1,1
WI,87.0,2014,2,1
WI,84.0,2014,3,1
WI,87.0,2014,4,1
WI,80.0,2014,5,1
WI,73.0,2014,6,1
WI,67.0,2014,7,1
WI,84.0,2014,8,1
WI,67.0,2014,9,1
WI,70.0,2014,10,1
WI,81.0,2014,11,1
WI,62.0,2014,12,1
WI,76.0,2014,13,1
WI,70.0,2014,14,2
WI,85.0,2014,15,2
WI,76.0,2014,16,2
WI,61.0,2014,17,2
WI,64.0,2014,18,2
WI,72.0,2014,19,2
WI,73.0,2014,20,2
WI,51.0,2014,21,2
WI,47.0,2014,22,2
WI,52.0,2014,23,2
WI,56.0,2014,24,2
WI,53.0,2014,25,2
WI,46.0,2014,26,2
WI,47.0,2014,27,3
WI,58.0,2014,28,3
WI,47.0,2014,29,3
WI,43.0,2014,30,3
WI,58.0,2014,31,3
WI,51.0,2014,32,3
WI,58.0,2014,33,3
WI,61.0,2014,34,3
WI,50.0,2014,35,3
WI,82.0,2014,36,3
WI,54.0,2014,37,3
WI,56.0,2014,38,3
WI,56.0,2014,39,3
WI,66.0,2014,40,4
WI,75.0,2014,41,4
WI,64.0,2014,42,4
WI,56.0,2014,43,4
WI,47.0,2014,44,4
WI,71.0,2014,45,4
WI,66.0,2014,46,4
WI,58.0,2014,47,4
WI,64.0,2014,48,4
WI,70.0,2014,49,4
WI,66.0,2014,50,4
WI,79.0,2014,51,4
WI,92.0,2014,52,4
WI,130.0,2014,53,4
WI,164.0,2015,1,1
WI,130.0,2015,2,1
WI,100.0,2015,3,1
WI,96.0,2015,4,1
WI,88.0,2015,5,1
WI,77.0,2015,6,1
WI,88.0,2015,7,1
WI,80.0,2015,8,1
WI,71.0,2015,9,1
WI,82.0,2015,10,1
WI,84.0,2015,11,1
WI,83.0,2015,12,1
WI,76.0,2015,13,1
WI,85.0,2015,14,2
WI,88.0,2015,15,2
WI,90.0,2015,16,2
WI,64.0,2015,17,2
WI,72.0,2015,18,2
WI,59.0,2015,19,2
WI,58.0,2015,20,2
WI,50.0,2015,21,2
WI,45.0,2015,22,2
WI,54.0,2015,23,2
WI,43.0,2015,24,2
WI,41.0,2015,25,2
WI,43.0,2015,26,2
WI,43.0,2015,27,3
WI,46.0,2015,28,3
WI,48.0,2015,29,3
WI,54.0,2015,30,3
WI,45.0,2015,31,3
WI,38.0,2015,32,3
WI,51.0,2015,33,3
WI,55.0,2015,34,3
WI,51.0,2015,35,3
WI,45.0,2015,36,3
WI,60.0,2015,37,3
WI,69.0,2015,38,3
WI,63.0,2015,39,3
WI,53.0,2015,40,4
WI,54.0,2015,41,4
WI,67.0,2015,42,4
WI,56.0,2015,43,4
WI,46.0,2015,44,4
WI,54.0,2015,45,4
WI,48.0,2015,46,4
WI,52.0,2015,47,4
WI,55.0,2015,48,4
WI,47.0,2015,49,4
WI,59.0,2015,50,4
WI,48.0,2015,51,4
WI,61.0,2015,52,4
WI,73.0,2016,1,1
WI,73.0,2016,2,1
WI,58.0,2016,3,1
WI,75.0,2016,4,1
WI,77.0,2016,5,1
WI,58.0,2016,6,1
WI,67.0,2016,7,1
WI,62.0,2016,8,1
WI,75.0,2016,9,1
WI,88.0,2016,10,1
WI,91.0,2016,11,1
WI,82.0,2016,12,1
WI,107.0,2016,13,1
WI,69.0,2016,14,2
WI,66.0,2016,15,2
WI,86.0,2016,16,2
WI,69.0,2016,17,2
WI,49.0,2016,18,2
WI,55.0,2016,19,2
WI,68.0,2016,20,2
WI,56.0,2016,21,2
WI,49.0,2016,22,2
WI,45.0,2016,23,2
WI,60.0,2016,24,2
WI,41.0,2016,25,2
WI,34.0,2016,26,2
WI,47.0,2016,27,3
WI,51.0,2016,28,3
WI,53.0,2016,29,3
WI,48.0,2016,30,3
WI,41.0,2016,31,3
WI,41.0,2016,32,3
WI,52.0,2016,33,3
WI,37.0,2016,34,3
WI,46.0,2016,35,3
WI,47.0,2016,36,3
WI,62.0,2016,37,3
WI,46.0,2016,38,3
WI,52.0,2016,39,3
WI,51.0,2016,40,4
WI,63.0,2016,41,4
WI,47.0,2016,42,4
WI,59.0,2016,43,4
WI,48.0,2016,44,4
WI,57.0,2016,45,4
WI,42.0,2016,46,4
WI,58.0,2016,47,4
WI,57.0,2016,48,4
WI,72.0,2016,49,4
WI,68.0,2016,50,4
WI,61.0,2016,51,4
WI,64.0,2016,52,4
WI,87.0,2017,1,1
WI,81.0,2017,2,1
WI,74.0,2017,3,1
WI,87.0,2017,4,1
WI,83.0,2017,5,1
WI,80.0,2017,6,1
WI,82.0,2017,7,1
WI,92.0,2017,8,1
WI,101.0,2017,9,1
WI,97.0,2017,10,1
WI,84.0,2017,11,1
WI,71.0,2017,12,1
WI,85.0,2017,13,1
WI,78.0,2017,14,2
WI,63.0,2017,15,2
WI,69.0,2017,16,2
WI,47.0,2017,17,2
WI,68.0,2017,18,2
WI,53.0,2017,19,2
WI,46.0,2017,20,2
WI,54.0,2017,21,2
WI,51.0,2017,22,2
WI,45.0,2017,23,2
WI,48.0,2017,24,2
WI,43.0,2017,25,2
WI,55.0,2017,26,2
WI,43.0,2017,27,3
WI,53.0,2017,28,3
WI,33.0,2017,29,3
WI,44.0,2017,30,3
WI,47.0,2017,31,3
WI,42.0,2017,32,3
WI,45.0,2017,33,3
WI,38.0,2017,34,3
WI,41.0,2017,35,3
WI,45.0,2017,36,3
WI,54.0,2017,37,3
WI,46.0,2017,38,3
WI,37.0,2017,39,3
WI,44.0,2017,40,4
WI,51.0,2017,41,4
WI,47.0,2017,42,4
WI,46.0,2017,43,4
WI,61.0,2017,44,4
WI,48.0,2017,45,4
WI,53.0,2017,46,4
WI,63.0,2017,47,4
WI,54.0,2017,48,4
WI,70.0,2017,49,4
WI,76.0,2017,50,4
WI,55.0,2017,51,4
WI,75.0,2017,52,4
WI,105.0,2018,1,1
WI,98.0,2018,2,1
WI,110.0,2018,3,1
WI,117.0,2018,4,1
WI,104.0,2018,5,1
WI,113.0,2018,6,1
WI,116.0,2018,7,1
WI,101.0,2018,8,1
WI,80.0,2018,9,1
WI,66.0,2018,10,1
WI,80.0,2018,11,1
WI,74.0,2018,12,1
WI,67.0,2018,13,1
WI,76.0,2018,14,2
WI,75.0,2018,15,2
WI,69.0,2018,16,2
WI,61.0,2018,17,2
WI,71.0,2018,18,2
WI,64.0,2018,19,2
WI,37.0,2018,20,2
WI,44.0,2018,21,2
WI,45.0,2018,22,2
WI,46.0,2018,23,2
WI,43.0,2018,24,2
WI,42.0,2018,25,2
WI,58.0,2018,26,2
WI,46.0,2018,27,3
WI,55.0,2018,28,3
WI,46.0,2018,29,3
WI,52.0,2018,30,3
WI,37.0,2018,31,3
WI,44.0,2018,32,3
WI,44.0,2018,33,3
WI,53.0,2018,34,3
WI,53.0,2018,35,3
WI,42.0,2018,36,3
WI,36.0,2018,37,3
WI,45.0,2018,38,3
WI,59.0,2018,39,3
WI,34.0,2018,40,4
WI,49.0,2018,41,4
WI,50.0,2018,42,4
WI,46.0,2018,43,4
WI,56.0,2018,44,4
WI,51.0,2018,45,4
WI,41.0,2018,46,4
WI,47.0,2018,47,4
WI,55.0,2018,48,4
WI,48.0,2018,49,4
WI,59.0,2018,50,4
WI,55.0,2018,51,4
WI,62.0,2018,52,4
WI,65.0,2019,1,1
WI,71.0,2019,2,1
WI,65.0,2019,3,1
WI,65.0,2019,4,1
WI,53.0,2019,5,1
WI,69.0,2019,6,1
WI,58.0,2019,7,1
WI,44.0,2019,8,1
WI,55.0,2019,9,1
WI,58.0,2019,10,1
WI,76.0,2019,11,1
WI,60.0,2019,12,1
WV,27.0,2009,40,4
WV,24.0,2009,41,4
WV,43.0,2009,42,4
WV,39.0,2009,43,4
WV,50.0,2009,44,4
WV,43.0,2009,45,4
WV,53.0,2009,46,4
WV,31.0,2009,47,4
WV,46.0,2009,48,4
WV,41.0,2009,49,4
WV,53.0,2009,50,4
WV,45.0,2009,51,4
WV,32.0,2009,52,4
WV,46.0,2010,1,1
WV,47.0,2010,2,1
WV,41.0,2010,3,1
WV,31.0,2010,4,1
WV,53.0,2010,5,1
WV,52.0,2010,6,1
WV,41.0,2010,7,1
WV,47.0,2010,8,1
WV,39.0,2010,9,1
WV,43.0,2010,10,1
WV,50.0,2010,11,1
WV,39.0,2010,12,1
WV,49.0,2010,13,1
WV,35.0,2010,14,2
WV,39.0,2010,15,2
WV,34.0,2010,16,2
WV,43.0,2010,17,2
WV,33.0,2010,18,2
WV,33.0,2010,19,2
WV,35.0,2010,20,2
WV,30.0,2010,21,2
WV,30.0,2010,22,2
WV,46.0,2010,23,2
WV,33.0,2010,24,2
WV,36.0,2010,25,2
WV,22.0,2010,26,2
WV,27.0,2010,27,3
WV,27.0,2010,28,3
WV,22.0,2010,29,3
WV,33.0,2010,30,3
WV,31.0,2010,31,3
WV,33.0,2010,32,3
WV,28.0,2010,33,3
WV,24.0,2010,34,3
WV,35.0,2010,35,3
WV,29.0,2010,36,3
WV,30.0,2010,37,3
WV,27.0,2010,38,3
WV,24.0,2010,39,3
WV,39.0,2010,40,4
WV,39.0,2010,41,4
WV,37.0,2010,42,4
WV,34.0,2010,43,4
WV,38.0,2010,44,4
WV,50.0,2010,45,4
WV,31.0,2010,46,4
WV,30.0,2010,47,4
WV,33.0,2010,48,4
WV,22.0,2010,49,4
WV,27.0,2010,50,4
WV,52.0,2010,51,4
WV,50.0,2010,52,4
WV,44.0,2011,1,1
WV,37.0,2011,2,1
WV,42.0,2011,3,1
WV,41.0,2011,4,1
WV,41.0,2011,5,1
WV,50.0,2011,6,1
WV,40.0,2011,7,1
WV,69.0,2011,8,1
WV,59.0,2011,9,1
WV,66.0,2011,10,1
WV,55.0,2011,11,1
WV,52.0,2011,12,1
WV,49.0,2011,13,1
WV,54.0,2011,14,2
WV,33.0,2011,15,2
WV,33.0,2011,16,2
WV,31.0,2011,17,2
WV,41.0,2011,18,2
WV,36.0,2011,19,2
WV,35.0,2011,20,2
WV,27.0,2011,21,2
WV,27.0,2011,22,2
WV,36.0,2011,23,2
WV,33.0,2011,24,2
WV,36.0,2011,25,2
WV,31.0,2011,26,2
WV,28.0,2011,27,3
WV,30.0,2011,28,3
WV,34.0,2011,29,3
WV,23.0,2011,30,3
WV,26.0,2011,31,3
WV,42.0,2011,32,3
WV,35.0,2011,33,3
WV,34.0,2011,34,3
WV,31.0,2011,35,3
WV,30.0,2011,36,3
WV,39.0,2011,37,3
WV,41.0,2011,38,3
WV,34.0,2011,39,3
WV,40.0,2011,40,4
WV,32.0,2011,41,4
WV,38.0,2011,42,4
WV,43.0,2011,43,4
WV,41.0,2011,44,4
WV,49.0,2011,45,4
WV,31.0,2011,46,4
WV,27.0,2011,47,4
WV,32.0,2011,48,4
WV,42.0,2011,49,4
WV,36.0,2011,50,4
WV,46.0,2011,51,4
WV,30.0,2011,52,4
WV,52.0,2012,1,1
WV,44.0,2012,2,1
WV,36.0,2012,3,1
WV,35.0,2012,4,1
WV,45.0,2012,5,1
WV,39.0,2012,6,1
WV,38.0,2012,7,1
WV,40.0,2012,8,1
WV,42.0,2012,9,1
WV,43.0,2012,10,1
WV,32.0,2012,11,1
WV,29.0,2012,12,1
WV,34.0,2012,13,1
WV,31.0,2012,14,2
WV,34.0,2012,15,2
WV,38.0,2012,16,2
WV,39.0,2012,17,2
WV,37.0,2012,18,2
WV,33.0,2012,19,2
WV,36.0,2012,20,2
WV,33.0,2012,21,2
WV,26.0,2012,22,2
WV,40.0,2012,23,2
WV,40.0,2012,24,2
WV,43.0,2012,25,2
WV,33.0,2012,26,2
WV,20.0,2012,27,3
WV,35.0,2012,28,3
WV,29.0,2012,29,3
WV,36.0,2012,30,3
WV,34.0,2012,31,3
WV,33.0,2012,32,3
WV,39.0,2012,33,3
WV,30.0,2012,34,3
WV,18.0,2012,35,3
WV,39.0,2012,36,3
WV,27.0,2012,37,3
WV,34.0,2012,38,3
WV,36.0,2012,39,3
WV,28.0,2012,40,4
WV,36.0,2012,41,4
WV,48.0,2012,42,4
WV,36.0,2012,43,4
WV,30.0,2012,44,4
WV,37.0,2012,45,4
WV,30.0,2012,46,4
WV,35.0,2012,47,4
WV,32.0,2012,48,4
WV,42.0,2012,49,4
WV,32.0,2012,50,4
WV,50.0,2012,51,4
WV,59.0,2012,52,4
WV,62.0,2013,1,1
WV,44.0,2013,2,1
WV,61.0,2013,3,1
WV,70.0,2013,4,1
WV,60.0,2013,5,1
WV,56.0,2013,6,1
WV,43.0,2013,7,1
WV,50.0,2013,8,1
WV,33.0,2013,9,1
WV,44.0,2013,10,1
WV,62.0,2013,11,1
WV,46.0,2013,12,1
WV,43.0,2013,13,1
WV,46.0,2013,14,2
WV,57.0,2013,15,2
WV,43.0,2013,16,2
WV,26.0,2013,17,2
WV,41.0,2013,18,2
